replicate,mean_injuries,injury_rate,rush_mean_injury_difference,rush_injury_rate_difference,borough_injury_rate_manhattan,borough_injury_rate_bronx,borough_injury_rate_brooklyn,borough_injury_rate_queens,borough_injury_rate_staten_island
247,0.3320387620897007,0.24440191746639275,-0.023037398232385375,-0.006935361162437509,0.1956494639740713,0.2622737819025522,0.26214540512994733,0.24303645546832026,0.22128213472177025
248,0.3302939051961088,0.24449572697680091,-0.023773370111483838,-0.012369047390844434,0.19408240163073692,0.26632708750227396,0.2631690739167375,0.24267215418590646,0.23210768220617203
249,0.3324515239354966,0.24576215536731114,-0.03100074722153434,-0.010122940026032784,0.19717341004314928,0.2631051144133467,0.2652755163253064,0.24013307122334795,0.20512820512820512
250,0.33494685691235376,0.24515239354965807,-0.030779802034680004,-0.01040228184394587,0.19620292561469033,0.2669395179627103,0.2635665529010239,0.24181435866626613,0.22896413007039892
251,0.3307066670419047,0.2439141080122703,-0.030962751847121717,-0.012491499053248173,0.19264797507788162,0.2652761187172655,0.26115245587922603,0.24863993552286923,0.22479338842975208
252,0.3289336672951904,0.2431261081248417,-0.02331703813520991,-0.0090307879812066,0.1995893734834816,0.2580316637348394,0.2562092057302704,0.24566834773056373,0.23684210526315788
253,0.33233895252300677,0.24708486946406627,-0.026982739952634116,-0.01070637501846644,0.19653690596562184,0.26527272727272727,0.2658738585686982,0.24534130543099153,0.23671013039117353
254,0.3339337141999456,0.24576215536731114,-0.026565293554174252,-0.009539347620507094,0.20256490459806067,0.2641200545702592,0.25951396506623914,0.24428104575163398,0.23392568659127624
255,0.33148528597829247,0.2440360603758009,-0.032774477919308265,-0.008853690398547776,0.19732337379396203,0.2661364051929055,0.2631421232876712,0.24059848370738565,0.22860918401057154
256,0.33520014259045583,0.24719744087655607,-0.025556120465745957,-0.010057020825001456,0.1976751414185367,0.2712731925783749,0.26263576498759944,0.2439886493752178,0.22888739946380698
257,0.334271428437415,0.24686910759012748,-0.03359688843198966,-0.01563954337079662,0.19906382440382062,0.2754791330825721,0.25766451447385297,0.24471177944862155,0.22521339461588968
258,0.33345528569686395,0.24577153631835194,-0.02190857693430842,-0.007851992550693937,0.2013381621754343,0.26799741243877645,0.2620163627066644,0.24568900507767333,0.22594278283485045
259,0.33647595193200686,0.24773215508588262,-0.02478642742899223,-0.007617561522576227,0.20225764435899027,0.2629952744456561,0.26790529154027637,0.2463695038321904,0.22857142857142856
260,0.33193557162825166,0.24467396504657643,-0.029377476922650414,-0.008319642164481694,0.19692193584275913,0.26387501135434643,0.26331849968213605,0.24123658661216146,0.22410865874363328
261,0.3348811902550681,0.24709425041510708,-0.026829461581243552,-0.00936449447746765,0.20080905126098225,0.27138321995464854,0.26503576416811275,0.24537874221418526,0.2418212478920742
262,0.3350219045206803,0.2470379647088622,-0.02009259976031469,-0.007205989587454276,0.20251265704106505,0.2699139351767076,0.26237288135593223,0.2458546879710582,0.20916530278232406
263,0.3297310481336598,0.24448634602576008,-0.03163218643764726,-0.012066360230604117,0.1959673906279171,0.25822577713143063,0.2636809554275965,0.243727959697733,0.2195444040937603
264,0.33107252413249655,0.24581844107355605,-0.03413850137708352,-0.012046384763357842,0.19277184160905092,0.2731460572667329,0.2666410157752982,0.24467821168064308,0.22002724795640327
265,0.3328830476833741,0.2452931078152703,-0.03212849801410267,-0.014530010257950948,0.20259579728059332,0.2592934231159487,0.26179966044142616,0.2454841130848136,0.21504307488402916
266,0.33429019033949664,0.24695353614949483,-0.027392197488170122,-0.009873107479338283,0.19685967852044933,0.2730496453900709,0.2673799052774019,0.24007647029229762,0.23058823529411765
267,0.3305096670700476,0.24412048893516824,-0.0284684588867804,-0.00795102755224747,0.1936046874026055,0.2619026190261903,0.2627886209975762,0.24094913182952288,0.2222592469176941
268,0.33082861940543534,0.24547134588504582,-0.019966213682766576,-0.0049924321926539394,0.19136340977068794,0.26030904269909483,0.2642374824818448,0.2479160389675605,0.21718538565629228
269,0.3322639049146803,0.2457340125141887,-0.025510648194260632,-0.008126370855146836,0.19450501526384648,0.26580785630046266,0.262312497344155,0.24582578957956144,0.23626558813616447
270,0.33664480905074157,0.24709425041510708,-0.022620833074400437,-0.01073319109611745,0.20518824326822355,0.27067398542247817,0.26533139733515543,0.2442801830341429,0.22538513060951104
271,0.3356410472893742,0.24605296484957645,-0.022714926819159154,-0.0055707165838255746,0.19684843972951174,0.26564388656438864,0.2620983187912322,0.24579056479749203,0.21551433389544689
272,0.33237647632717005,0.24548072683608665,-0.033720209750921326,-0.013426460762144876,0.19896042084168336,0.2648314708821659,0.2634367903103709,0.2392412088189294,0.23112429937355752
273,0.3331175714593946,0.24616553626206625,-0.02309997288720267,-0.00779726561503799,0.1964329947981174,0.2686283386147578,0.2634970765225556,0.24630591557819356,0.22356003904978847
274,0.3320762858938639,0.24599667914333156,-0.029029340329736697,-0.009561183267595169,0.19956521739130434,0.26093307769560853,0.2673830862676804,0.23884501232456362,0.22066848567530695
275,0.33299561909586395,0.24664396476514788,-0.026145170936648754,-0.009035919085783078,0.20215897939156036,0.2616141373656404,0.2628556736372986,0.24376044145193135,0.24007807417046195
276,0.33363352376663946,0.24601544104541317,-0.019786392578153622,-0.003797511755290195,0.19683272024440426,0.26570536370315945,0.26239836533140354,0.24997511695033342,0.21613739468567725
277,0.33090366701376184,0.24461767934033152,-0.02333170095774778,-0.007523563177919967,0.19611407082419305,0.26052301629948055,0.26446563742890133,0.24662539328123415,0.22369291859695567
278,0.3294402386513945,0.24331372714565802,-0.024281713203493316,-0.006379903566945122,0.1945226036390921,0.2635476878612717,0.25796340223652997,0.2450738295620622,0.20985155195681512
279,0.3346654283811293,0.24557453634649481,-0.0318908950189597,-0.010893493022146317,0.19625875875875876,0.25800238466477116,0.2638091593315474,0.24873604645342143,0.22145894667975138
280,0.3324984286907007,0.24526496496214786,-0.027323506522888175,-0.00991573947452673,0.19803076923076923,0.25826901874310915,0.262709710218607,0.24490921857759054,0.21916445623342176
281,0.3308098575033537,0.24447696507471928,-0.02362008783358216,-0.004616883871359667,0.19506726457399104,0.2618037624492807,0.2608402511482871,0.24457752503648533,0.21714285714285714
282,0.33020009568570063,0.24360453662792333,-0.02718221246045549,-0.010133146870594967,0.19763847675568744,0.26273899917665355,0.25987622923024756,0.2425557686484304,0.20765736534717716
283,0.3339430951509864,0.24532125066839275,-0.02671027553429034,-0.007680476540128489,0.19564548865243864,0.26943243491859076,0.2621499702102307,0.24750428557023293,0.21467576791808873
284,0.3289336672951904,0.24406420322892336,-0.03138022439173155,-0.011690351546094546,0.20334883720930233,0.26362964331916466,0.2601801344665736,0.24305414723179883,0.21120829284094592
285,0.33196371448137413,0.24570586966106625,-0.027207221464352616,-0.008020502786373895,0.19330762532653314,0.2639571237159446,0.26214327805370824,0.2488495575221239,0.22467105263157894
286,0.33343652379478234,0.2464188219401683,-0.0237583114580589,-0.00580660482221218,0.2030513520218308,0.2666243884761732,0.2631736016371078,0.2441000352236703,0.22924247436321535
287,0.33039709565755776,0.24510548879445399,-0.024525197880938265,-0.008709943730523723,0.18961877561157334,0.2696781173924804,0.2649859705807329,0.24136368214321685,0.22650282298239788
288,0.3358661901143538,0.24652201240161728,-0.030377362877090308,-0.013864417495186993,0.19935371613223962,0.269177893868573,0.2614076121624495,0.25087212199740855,0.21848162143593267
289,0.33366166661976193,0.24418615559245396,-0.03171731250807919,-0.010640878110110358,0.19617345333249417,0.26355669161949974,0.25946857865879375,0.24181652859163466,0.22628458498023715
290,0.3368136661694763,0.2468784885411683,-0.016591230372182186,-0.002153293407777368,0.1953966093305284,0.2603370476102772,0.2633152522103105,0.24712356178089045,0.2235494880546075
291,0.3322170001594762,0.2458465839266785,-0.03240438777741461,-0.010119309354370415,0.19810502848649988,0.2618852085044256,0.2606060606060606,0.24838370169899263,0.2233972240581626
292,0.3309693336710476,0.24350134616647437,-0.02447375767125015,-0.007727865138717205,0.19733678564823376,0.2555082056396772,0.26037572878427984,0.24156934122048637,0.22150048717115947
293,0.33279861912400677,0.24537753637463766,-0.023682257699021603,-0.007415201772285829,0.19710544452102,0.26054726823464813,0.2592545692457051,0.24546553808948005,0.2313937753721245
294,0.3301907147346598,0.24255387011135188,-0.028383608273333305,-0.010280551967568663,0.19699162942916484,0.26174008008736804,0.25911463859768263,0.2402557856272838,0.2284313725490196
295,0.3309599527200068,0.24474901265490295,-0.028984978274034012,-0.012581497339579889,0.19678964723449263,0.2630714481248289,0.2686409975566602,0.24198058055004829,0.22015556307067974
296,0.3359693805758028,0.2475539170161071,-0.024904246443714806,-0.009690184410190206,0.1994296695803112,0.26262078930732413,0.2683429159872994,0.24539164688652088,0.22765818656229614
297,0.3371701423090273,0.24686910759012748,-0.028561780503231382,-0.009471310808856215,0.19772315005942329,0.26965981377339354,0.2630017378035858,0.24457879484360948,0.2269857095380525
298,0.3354909520727211,0.2468128218838826,-0.02877404330096478,-0.007965607956294446,0.1972223944447889,0.2582901789770146,0.26933672388217844,0.2505336992985666,0.21400651465798046
299,0.33351157140310883,0.24487096501843356,-0.026436704348526907,-0.011287758170632323,0.19557126907331596,0.26345015930814747,0.26258561643835615,0.2433031218529708,0.21171770972037285
300,0.334627904576966,0.24627810767455605,-0.02267895894371169,-0.004840627897324035,0.19619507963066246,0.2700817038465069,0.26323560430288967,0.24349096036662135,0.216677398583387
301,0.33429019033949664,0.2459122505839642,-0.02837826699903856,-0.00930701919591162,0.19859871031746032,0.2566786009363812,0.26909137423783736,0.2436435323257342,0.21071663379355687
302,0.33347404759894556,0.2471599170723928,-0.024511902571696664,-0.008445393726975392,0.1965180360721443,0.2661811561219845,0.2637773760981966,0.24329813160032493,0.23660262891809908
303,0.3343464760457415,0.24418615559245396,-0.03447002335102595,-0.015105131177794495,0.19459560893225747,0.2614319548187284,0.2675996607294317,0.2409077094519299,0.23514127963624554
304,0.33271419056463947,0.24587472677980093,-0.03000170642564859,-0.011935121361807327,0.19789197954347013,0.26833272528274354,0.2620715853452642,0.24468894184454698,0.23151555704248913
305,0.3358099044081089,0.24642820289120912,-0.027961078675720175,-0.008403830672739032,0.20192367359602856,0.2686030428769018,0.26080910240202276,0.24512987012987014,0.21252433484750163
306,0.3340087618082721,0.24576215536731114,-0.026596363233100606,-0.006540475045608868,0.20063793858277565,0.26203110704483074,0.2607428987618354,0.24921851366340628,0.22225992534781133
307,0.33366166661976193,0.24759144082027035,-0.02867428035034486,-0.012393954480521135,0.20407525470341897,0.26135633660640545,0.26782944111358015,0.24657740333985256,0.22494053686714238
308,0.332123190649068,0.24419553654349477,-0.0314409123994,-0.008249343793659353,0.19631710362047441,0.25909173149990955,0.2622452854069105,0.2458473453581983,0.21812647954007439
309,0.33170104785223126,0.24468334599761724,-0.01367214299356756,-0.0029608922474068655,0.2007618333957787,0.2654015401540154,0.26140797285835454,0.24535728704077514,0.21773924641547182
310,0.3299561909586394,0.24377339374665805,-0.020772112134844645,-0.005163417830781836,0.1934572397337687,0.2596558667398865,0.2575165047727177,0.2504056795131846,0.2184901895576987
311,0.331203857447068,0.2461467743599846,-0.027968612482396293,-0.01245115730521057,0.1937316601111319,0.26611570247933886,0.2626045097542437,0.24445679074700744,0.21144195383071263
312,0.3333614761864558,0.2459122505839642,-0.025140223876840173,-0.0075713270675268896,0.1996130079270957,0.2602526547052362,0.26429051782111634,0.24285860028565598,0.22905027932960895
313,0.3326954286625578,0.2450585840392499,-0.021915399421402137,-0.006300274277311724,0.1980724701170286,0.26334874444746625,0.26573723806690186,0.24166666666666667,0.22415523586483774
314,0.33086614320959856,0.2435857747258417,-0.03129896047492242,-0.01076021282725087,0.19307023578710364,0.2553763440860215,0.2630553555546144,0.24180163967206558,0.22948586993530815
315,0.3315415716845374,0.24597791724124993,-0.034387121085259154,-0.009803557005837349,0.1959497468591787,0.26511879049676024,0.26525098155106175,0.24502367255510868,0.2232881243797552
316,0.33344590474582314,0.2452837268642295,-0.023253339137328743,-0.008642142324284036,0.1996267496111975,0.27115526122148637,0.2657777777777778,0.2373254591862269,0.21159029649595687
317,0.33474047598945583,0.24556515539545398,-0.034433124761691525,-0.011494297111405288,0.1935423665546846,0.2692803239462544,0.26401248365737423,0.2385414544713791,0.22236973116495187
318,0.3285396673514761,0.243876584208107,-0.03216888549458352,-0.010980259086954575,0.19937446338771003,0.26313393426204135,0.26084927671488567,0.23970438328236493,0.21601307189542485
319,0.33080047655231287,0.24486158406739275,-0.03389150857941564,-0.014918777840496805,0.1985618771288003,0.2614187643020595,0.25876749283426065,0.2415041222602051,0.22576404863621427
320,0.33020009568570063,0.24385782230602537,-0.029874263332592965,-0.011131111553513873,0.19179430399212646,0.26975179561778345,0.2642633758769335,0.23989437334958358,0.21817562968005447
321,0.3335584761583129,0.24567772680794378,-0.029922164566691,-0.011839490661932184,0.2010003705075954,0.2659496230924802,0.26022732110169855,0.24030578886485943,0.2242302543507363
322,0.3329580952917007,0.24501167928404582,-0.02746054146912863,-0.009092981529170069,0.19905537256851658,0.2677387117288998,0.2613641150945781,0.24268225099501234,0.2221850985633144
323,0.32932766723890466,0.2438672032570662,-0.02725892798925672,-0.005587885893940131,0.19962721342031686,0.2593031740240788,0.25804397656846934,0.242178037949132,0.239710240368785
324,0.3318417621178435,0.24634377433184176,-0.01875251810018358,-0.006613350406239837,0.20127170457324528,0.2623102554609404,0.26647063837040824,0.24602736979297207,0.22972051806407634
325,0.3306503813356598,0.24322929858629067,-0.025658481368892372,-0.011368117396995975,0.1975906607054148,0.26191556967771223,0.2620576062167413,0.2408,0.22596795727636848
326,0.32972166718261897,0.24543382208088255,-0.024437430539592464,-0.010222620197550741,0.19353631145495384,0.26734195532242017,0.2623676038963801,0.24554840640430944,0.2377554330197859
327,0.3317948573626394,0.24426120320078049,-0.0242258299009267,-0.007006531772863339,0.19300331685337005,0.2648185300018238,0.263689617115205,0.24267995119967467,0.21770730095804428
328,0.3333239523822925,0.24667210761827035,-0.023422624748058396,-0.005561594933097491,0.19939917386406308,0.26482030381622823,0.26585345120707243,0.24780087964814074,0.22132796780684105
329,0.33258285725006803,0.24430810795598457,-0.02780626926693358,-0.009753181035119074,0.1970412729985082,0.25731966380345433,0.2625415211651478,0.2457443046926302,0.22153344208809136
330,0.3347967616957007,0.24662520286306625,-0.01964775264933727,-0.006323022716250681,0.19387058750542838,0.2710666421883606,0.2651924303635977,0.24765393686957393,0.22631578947368422
331,0.33544404731751704,0.24761958367339282,-0.026667564632142537,-0.012630602696388049,0.2020882243914494,0.2608735802013113,0.26630041309995317,0.24643881814063523,0.23569251608533695
332,0.3375172374975375,0.2477884407921275,-0.029820576892116757,-0.0068273957041165845,0.2025183630640084,0.2727693446871529,0.2643205427178291,0.2483214750977052,0.21208008143875126
333,0.3277516674640475,0.24225367967804576,-0.03011040765159062,-0.010524598247367789,0.19456622414325409,0.2647058823529412,0.258779175668234,0.2374716696046336,0.21883378016085792
334,0.3337367142280884,0.24518991735382134,-0.027347234574854773,-0.010431536616926335,0.19926268432891778,0.26237398964671693,0.2641541609822647,0.24587284861257463,0.2174496644295302
335,0.3302657623429863,0.24285406054465802,-0.024875191729006707,-0.006519996281195928,0.19699800697558545,0.25944653856761973,0.2621783185653114,0.2450557172974601,0.21364985163204747
336,0.3315884764397415,0.24587472677980093,-0.02871184895710982,-0.009215301168739004,0.202508736894658,0.2590650149199747,0.26313334746661016,0.24657190215480437,0.2234149614223415
337,0.33447780936031296,0.24701920280678055,-0.016287275466683238,-0.0022793777479503396,0.19734369126675855,0.267604347428989,0.2690088040776781,0.24366803483832217,0.2136835278858625
338,0.33236709537612924,0.2440360603758009,-0.022196059949570968,-0.0043018424998441385,0.1957655337061004,0.2609053497942387,0.2636043601815328,0.24104169772874112,0.21392869043652116
339,0.3363446186174354,0.24736629799529075,-0.023847166203954828,-0.007177321847690488,0.19686065268643752,0.26451789627465305,0.2650989462863017,0.246461787302871,0.24189776144336786
340,0.3279205245827822,0.2427321081811274,-0.031230195489759194,-0.012992433597105613,0.19713216957605986,0.26147249338564,0.25949099518051916,0.23856898804140286,0.2109662320294216
341,0.3341963808290885,0.24705672661094383,-0.0218885857588465,-0.007192793316048579,0.20117574257425744,0.2677222677222677,0.2712311290665533,0.24152137868663015,0.23242705570291777
342,0.33146652407621086,0.24449572697680091,-0.028647219752936992,-0.010186327945815837,0.2014262479669711,0.25983224603914257,0.2637082376944657,0.24015748031496062,0.225944170771757
343,0.3357629996529048,0.24741320275049483,-0.021713994515659196,-0.006326508304211831,0.20157832598023986,0.2699724517906336,0.2682345936290563,0.24726345778977357,0.21980914774596907
344,0.33778928507772116,0.24751639321194382,-0.022270502971347528,-0.006795414093566043,0.2013486261658684,0.27355484751934456,0.2612980667986354,0.24481222795829538,0.21821192052980132
345,0.3325171905927823,0.24521806020694378,-0.027749806418410072,-0.010437344485521527,0.19990060877127594,0.26180922852453037,0.26195020570895367,0.2460881934566145,0.22030099263528657
346,0.33040647660859856,0.24434563176014784,-0.03176333366691164,-0.013125773691245762,0.19732315967227468,0.25922492119414053,0.26374001793568774,0.24224004783020278,0.2078263729036501
347,0.32972166718261897,0.24353886997063762,-0.02904879380267772,-0.010383508567766514,0.19837680441112696,0.25702143385070214,0.2641404884702272,0.24100030251083998,0.23626737260092653
348,0.32958095291700673,0.24462706029137235,-0.033380144945115875,-0.012958670644847986,0.1978562421185372,0.26756283951753984,0.2626918536009445,0.24271007657589128,0.21632515955660062
349,0.33556599968104767,0.24697229805157647,-0.0277380538204684,-0.005663551402893874,0.1938618611230703,0.2704739422553114,0.27075007361911574,0.24569624121422023,0.21828609986504724
350,0.33232019062092516,0.24485220311635195,-0.02544782626903902,-0.008678820071322979,0.19736924131911976,0.2651903861733729,0.26342852286248514,0.2427924950424569,0.21367521367521367
351,0.3350688092758844,0.24730063133800503,-0.025433304712438876,-0.010325523247758095,0.19390894819466248,0.2655731662366384,0.2661925003156433,0.24537899773356836,0.22435250588631012
352,0.33472171408737417,0.24606234580061725,-0.02587770402740286,-0.0065528826829653886,0.19644977811113196,0.26414578587699317,0.26744927906086513,0.242338851708348,0.23202942159812773
353,0.329871762399272,0.2449460126267601,-0.024378190061177363,-0.00892860060128417,0.1952868334596917,0.26773810610903115,0.2635014077297159,0.2453618502859985,0.2217405801933978
354,0.3337742380322517,0.24683158378596423,-0.029941441699775972,-0.013725072389482562,0.1940787401574803,0.2613449972662657,0.27148115243051146,0.24505472436991665,0.21026324558480505
355,0.33499376166755784,0.24598729819229073,-0.026233336136864904,-0.012023834268046346,0.19626168224299065,0.2663508835853525,0.26505922522446573,0.2460361126394238,0.22357723577235772
356,0.3370669518475783,0.24770401223276015,-0.03390076531297004,-0.011581529765317622,0.2015178123432012,0.2622478386167147,0.2681649853147746,0.24402295982031444,0.21847606203641268
357,0.3313820955168435,0.24438315556431112,-0.023207193483542943,-0.00636113962448856,0.1959018938217945,0.26474648016931995,0.25881454452883024,0.24483419010180427,0.22011513714866238
358,0.33282676197712924,0.24480529836114787,-0.023149337979870344,-0.0052983390479103,0.19250637953569427,0.2634177562402853,0.25698538836195844,0.24286072772898368,0.2220321587410195
359,0.33293933338961906,0.24530248876631114,-0.023640937693278796,-0.007151137379708239,0.2009470995077575,0.2689397392652019,0.25758934289739976,0.2461723206244371,0.228325612177366
360,0.33193557162825166,0.24430810795598457,-0.024159085674705927,-0.005897214499536008,0.19559593665215472,0.26248411113128745,0.2574684192557187,0.24658758127760957,0.23397656788421778
361,0.3322639049146803,0.24458015553616827,-0.02382474759221337,-0.005549035841920624,0.1924565390994533,0.26614607257694073,0.268075117370892,0.24321362753399411,0.21386908619572262
362,0.335500333023762,0.2485764406795561,-0.021675722447382084,-0.006380797767502722,0.19948689068268569,0.268299419942915,0.270724073760785,0.24616771866546439,0.23018743834265046
363,0.3327048096135986,0.24524620306006623,-0.023377829919256687,-0.006886805389394374,0.19747196232728173,0.26801389904901246,0.2630219361395782,0.2447471014125867,0.21237181607674496
364,0.3318417621178435,0.24535877447255602,-0.029166476983872758,-0.011758818574536034,0.20329126453848056,0.26590236686390534,0.2581384685923888,0.24669018044267238,0.21888412017167383
365,0.3322920477678027,0.24586534582876013,-0.03277350824214209,-0.014650452430951338,0.19791860249024346,0.26382783882783883,0.26177766480257586,0.2461260719121408,0.2152317880794702
366,0.3345622379196803,0.24706610756198463,-0.02440985583487104,-0.00741446132574991,0.19687519687519686,0.2675761709868122,0.2655499341014413,0.24615923535004755,0.22728819326301464
367,0.3344215236540681,0.2467659171286785,-0.032286525898699237,-0.011473123432551358,0.19845457972107047,0.26673954632413227,0.2639324794299771,0.24771379760828058,0.22605236990387803
368,0.330284524245068,0.24390472706122945,-0.026225514909743786,-0.010941726184268002,0.19810502848649988,0.2620262390670554,0.26547548479972904,0.24031867688584108,0.21114369501466276
369,0.33066914323774144,0.24428934605390296,-0.021600458228556163,-0.008178291129504828,0.1986550681720032,0.2671077676062721,0.26471713350618437,0.24131167328873912,0.23308774279973207
370,0.3327423334177619,0.24594977438812746,-0.026677404654045,-0.012187514661324145,0.19602450306288285,0.2595094863489125,0.2611527328452239,0.25065493549503237,0.20818330605564647
371,0.3318230002157619,0.24452386982992336,-0.033178992777537164,-0.013517727730180396,0.20253164556962025,0.26556279406442274,0.2587624952549665,0.24176047054051314,0.22071475843812044
372,0.33510633308004767,0.24622182196831116,-0.031932694307253706,-0.011495312992881312,0.20151552488910793,0.2611643464111372,0.2627144018135934,0.24813161458594574,0.23076923076923078
373,0.32997495286072104,0.24427996510286212,-0.0212099385077113,-0.005508602217568215,0.19464961827322946,0.2687015945330296,0.2635425075413179,0.2398803589232303,0.2251111871365036
374,0.3309318098668843,0.24526496496214786,-0.021211970093719723,-0.005997242179073159,0.1970492005679363,0.26506681210799016,0.26101550881665603,0.24691606666331,0.22296618680950786
375,0.33338961903957826,0.24657829810786216,-0.033863073117365694,-0.01213124125337961,0.20277984611566147,0.25802226588081206,0.2624629707998307,0.24802734080514652,0.2384485666104553
376,0.33366166661976193,0.24731939324008667,-0.029155459806908368,-0.010359352072821737,0.19967532467532467,0.2600417082237737,0.2648623345674284,0.2439903846153846,0.22695965890455888
377,0.3352470473456599,0.24612801245790297,-0.025529389061078323,-0.009197734325231938,0.1979622452806601,0.27069392244935375,0.2668596730245232,0.23961963556706165,0.22641509433962265
378,0.3378830945881293,0.24628748862559685,-0.018965786315482902,-0.00522106601636893,0.19643080776455854,0.2734987547274237,0.2623388738127544,0.24289117542703634,0.22277889111556445
379,0.3347967616957007,0.2455088696892091,-0.021729215787148926,-0.005713682880153559,0.20127301940427636,0.2646035524629189,0.2585307448901052,0.24499696785930866,0.22136637642330878
380,0.3307254289439863,0.2442142984455764,-0.02556567782135427,-0.010518702991422074,0.1981368013004877,0.25919151271263946,0.2631755904849962,0.24241808483616967,0.2140723531364089
381,0.33323952382292515,0.24572463156314786,-0.026486325668534094,-0.007265143246028283,0.2060677212061295,0.26722490215709477,0.2612941576086957,0.2395320815342906,0.24194608809993426
382,0.32782671507237404,0.24355763187271925,-0.018059023212880554,-0.006539549587134763,0.19774634086594403,0.2643772893772894,0.26261843238587423,0.24,0.2143326758711374
383,0.3348061426467415,0.24761958367339282,-0.025958140464616697,-0.005386764348805084,0.1987902463612879,0.2665200256621758,0.26532241125813905,0.2454899186416696,0.23463875759621877
384,0.33429019033949664,0.24535877447255602,-0.02442358637768921,-0.0072109316919350686,0.19411183804468585,0.27131221719457016,0.26552471628341906,0.2415554207119741,0.2133512244213351
385,0.3301438099794557,0.24425182224973968,-0.023953115343710085,-0.007746872401399235,0.19398179679276825,0.2576548991354467,0.2608174106760346,0.2456712161336321,0.22926192031352058
386,0.33196371448137413,0.2435857747258417,-0.030965101761172564,-0.014727934586162728,0.19323042588804165,0.26279048406356204,0.2614090252400782,0.24223665005787912,0.2087730870712401
387,0.3320669049428231,0.2446082983892907,-0.025112788490150417,-0.006987063278356159,0.20049099836333878,0.25651893485672167,0.2652428668478261,0.24293813657117053,0.24056130972268627
388,0.328952429197272,0.24422367939661724,-0.024995458889000954,-0.007328686228921466,0.19128540305010894,0.25793759721840975,0.26446174910148895,0.24394767179589996,0.2246547659144493
389,0.3339712380041089,0.24649386954849484,-0.02476799986372602,-0.007760624869018962,0.19424912104470116,0.2671120058565154,0.2630398917043868,0.24804256173459144,0.22736486486486487
390,0.3340369046613946,0.24622182196831116,-0.023608496683610924,-0.00940087390497274,0.19756158248320477,0.26232490449336,0.26764568566699204,0.2443021379588544,0.21681701030927836
391,0.33474985694049664,0.24601544104541317,-0.03164524573971872,-0.013423743368250834,0.19623572971305153,0.2670275146594497,0.2688103168502861,0.23803558005512404,0.2371859296482412
392,0.33414009512284354,0.24549010778712746,-0.023837857050753475,-0.007114107907472633,0.19497091386751736,0.26431838975297345,0.26358420519743503,0.24800712977174827,0.2174505794137696
393,0.33346466664790475,0.24720682182759687,-0.021257544540004003,-0.003723011818459937,0.1952467095003431,0.2671320962704391,0.26317791774104915,0.24998749312121668,0.22818121252498336
394,0.3287929530295781,0.24348258426439273,-0.02961037043624626,-0.010695932179830586,0.19516008004002,0.2632354295184606,0.2667314517491972,0.2412445437011471,0.23248832555036691
395,0.33482490454882313,0.24736629799529075,-0.02633655487966241,-0.006377232349545847,0.20026235242675994,0.26635639488051555,0.26174269648670356,0.24097170047583272,0.22340072920119325
396,0.3331175714593946,0.24796667886190302,-0.018209623761162697,-0.006280923533844851,0.20146930643755448,0.2602814841893621,0.265160930870441,0.2519601930036188,0.22783128528727997
397,0.33581928535914973,0.24672839332451524,-0.03391499291891564,-0.013394565120635638,0.19946260076235706,0.2631246046805819,0.2612562771299685,0.24574135671807276,0.22773862908392056
398,0.32910252441392507,0.24266644152384167,-0.016706940315749375,-0.0033708987017166403,0.1967575534266765,0.26290692342961947,0.2620549511028322,0.2416696251965309,0.21603027175782594
399,0.3303408099513129,0.24473025075282132,-0.033673222192454,-0.015498243116721905,0.19635842115108812,0.26543937607690216,0.26155666356798785,0.24201281986574472,0.22704837117472854
400,0.33248904773965987,0.24527434591318867,-0.024819618765166362,-0.0057775746160657615,0.19598612487611497,0.26498855835240276,0.26751377961038414,0.24230788662658514,0.22903334456045807
401,0.33151342883141494,0.2447208698017805,-0.019963130288461584,-0.0061161946321153515,0.19944461585930268,0.26779129793510326,0.260002556563978,0.2407323117382289,0.2290763587862621
402,0.33186052401992516,0.24530248876631114,-0.03349634310280669,-0.013815256098852008,0.20374968959523218,0.26457853523721786,0.26247547556086326,0.24276325691065068,0.2238458983726337
403,0.3302376194898639,0.24413925083724988,-0.029218752920328217,-0.010480874015614872,0.19689471730793023,0.263228579102874,0.26261153054221004,0.2430981206625804,0.21739130434782608
404,0.33135395266372103,0.24501167928404582,-0.024443889513810158,-0.01028371958480942,0.19841418492851345,0.2564310127720813,0.2588547815820543,0.24392579897167052,0.2508440243079001
405,0.33102561937729247,0.24492725072467847,-0.017518016624580746,-0.0031098842144723637,0.19552061887828312,0.26250342872817045,0.26430022000338466,0.24104316366011758,0.23280078252363873
406,0.33145714312517005,0.24521806020694378,-0.027072953344534967,-0.009287557340548508,0.20031279324366594,0.2665567463588898,0.26324552789992745,0.24382700400547583,0.22525706940874035
407,0.3337648570812109,0.2453962982767193,-0.03211243492272825,-0.012004488579383382,0.20230417631957923,0.2686432251649643,0.2673537177412486,0.24125202265372167,0.20027201632097927
408,0.3308098575033537,0.2445520126830458,-0.026323281432819312,-0.007534455015620695,0.1972318339100346,0.264426125554851,0.26046769178344764,0.24646963889449264,0.21252869793374876
409,0.3300593814200884,0.24462706029137235,-0.031046053456308065,-0.010287477262962669,0.1948992443324937,0.2669732215309711,0.2656682607601309,0.24099554836098747,0.23637557452396585
